prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price
5036,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,167 Sq. Yd.,For Sale,6/29/2023,PKR5.5 Crore
5037,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,7/2/2023,PKR1.35 Crore
5038,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.75 Crore
5039,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore
5040,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,8,400 Sq. Yd.,For Sale,6/27/2023,PKR6.9 Crore
5041,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/27/2023,PKR7.4 Crore
5042,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/27/2023,PKR8.5 Crore
5043,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/11/2023,PKR8.5 Crore
5044,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR3.75 Crore
5045,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/27/2023,PKR38 Lakh
5046,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",4,4,489 Sq. Yd.,For Sale,6/27/2023,PKR3.5 Crore
5047,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.4 Crore
5048,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/27/2023,PKR8.8 Crore
5049,House,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/27/2023,PKR7.7 Crore
5050,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,6/27/2023,PKR6.95 Crore
5051,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/1/2023,PKR6.95 Crore
5052,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,391 Sq. Yd.,For Sale,6/27/2023,PKR12.73 Crore
5053,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,136 Sq. Yd.,For Sale,6/27/2023,PKR4 Crore
5054,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,500 Sq. Yd.,For Sale,7/18/2023,PKR4.5 Crore
5055,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,350 Sq. Yd.,For Sale,6/30/2023,PKR2.05 Crore
5056,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,106 Sq. Yd.,For Sale,6/30/2023,PKR90 Lakh
5057,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,189 Sq. Yd.,For Sale,6/30/2023,PKR1.6 Crore
5058,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,135 Sq. Yd.,For Sale,6/30/2023,PKR1.2 Crore
5059,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/18/2023,PKR4.75 Crore
5060,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5061,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5062,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,400 Sq. Yd.,For Sale,7/11/2023,PKR6.4 Crore
5063,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",4,3,300 Sq. Yd.,For Sale,7/11/2023,PKR2.6 Crore
5064,House,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,122 Sq. Yd.,For Sale,7/4/2023,PKR2.45 Crore
5065,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,2,58 Sq. Yd.,For Sale,6/30/2023,PKR42 Lakh
5066,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,"1,085 Sq. Yd.",For Sale,7/11/2023,PKR13.75 Crore
5067,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/4/2023,PKR11 Crore
5068,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/29/2023,PKR16 Crore
5069,House,Sindh,Karachi,"Navy Housing Scheme Karsaz, Karachi, Sindh",6,5,350 Sq. Yd.,For Sale,7/11/2023,PKR14 Crore
5070,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,3,222 Sq. Yd.,For Sale,7/11/2023,PKR4.5 Crore
5071,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",1,-,50 Sq. Yd.,For Sale,7/4/2023,PKR40 Lakh
5072,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",1,-,50 Sq. Yd.,For Sale,6/28/2023,PKR40 Lakh
5073,Upper Portion,Sindh,Karachi,"Gulberg Town, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,7/4/2023,PKR52 Lakh
5074,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,7/11/2023,PKR4.75 Crore
5075,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",1,1,39 Sq. Yd.,For Sale,7/4/2023,PKR27 Lakh
5076,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/11/2023,PKR12 Crore
5077,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,8,400 Sq. Yd.,For Sale,7/4/2023,PKR6.6 Crore
5078,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/30/2023,PKR70 Lakh
5079,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,6,80 Sq. Yd.,For Sale,7/18/2023,PKR1.05 Crore
5080,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,7/18/2023,PKR70 Lakh
5081,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,7/18/2023,PKR73 Lakh
5082,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,7/18/2023,PKR1.2 Crore
5083,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,7/18/2023,PKR73 Lakh
5084,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,3,267 Sq. Yd.,For Sale,7/4/2023,PKR3.25 Crore
5085,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,7/18/2023,PKR1.35 Crore
5086,Flat,Sindh,Karachi,"Rashid Minhas Road, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,7/4/2023,PKR1.78 Crore
5087,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,100 Sq. Yd.,For Sale,7/2/2023,PKR1.15 Crore
5088,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,130 Sq. Yd.,For Sale,6/27/2023,PKR2.65 Crore
5089,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,6/27/2023,PKR3.2 Crore
5090,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/27/2023,PKR90 Lakh
5091,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,6/27/2023,PKR3.75 Crore
5092,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,150 Sq. Yd.,For Sale,6/27/2023,PKR1.82 Crore
5093,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,8,600 Sq. Yd.,For Sale,6/27/2023,PKR13.95 Crore
5094,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,7/3/2023,PKR2.3 Crore
5095,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,6/27/2023,PKR2.5 Crore
5096,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,467 Sq. Yd.,For Sale,6/27/2023,PKR5.9 Crore
5097,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",5,4,244 Sq. Yd.,For Sale,6/27/2023,PKR4.5 Crore
5098,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,189 Sq. Yd.,For Sale,6/27/2023,PKR4.25 Crore
5099,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",5,3,294 Sq. Yd.,For Sale,6/27/2023,PKR9.28 Crore
5100,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,667 Sq. Yd.,For Sale,6/27/2023,PKR8.93 Crore
5101,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,383 Sq. Yd.,For Sale,6/27/2023,PKR8.5 Crore
5102,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,7/4/2023,PKR3.55 Crore
5103,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/27/2023,PKR6.49 Crore
5104,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5105,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5106,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5107,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5108,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5109,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5110,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5111,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5112,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,183 Sq. Yd.,For Sale,6/27/2023,PKR2.75 Crore
5113,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.74 Crore
5114,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7.1 Crore
5115,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/27/2023,PKR2.25 Crore
5116,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,427 Sq. Yd.,For Sale,6/27/2023,PKR8.5 Crore
5117,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/27/2023,PKR8.25 Crore
5118,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/27/2023,PKR8.1 Crore
5119,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.75 Crore
5120,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.6 Crore
5121,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.7 Crore
5122,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.75 Crore
5123,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/4/2023,PKR3.55 Crore
5124,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7 Crore
5125,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.65 Crore
5126,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,7/4/2023,PKR1.2 Crore
5127,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,6/27/2023,PKR1.2 Crore
5128,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5129,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5130,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5131,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5132,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5133,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5134,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5135,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
5136,Lower Portion,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,7/4/2023,PKR2.55 Crore
5137,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",3,3,84 Sq. Yd.,For Sale,7/11/2023,PKR48 Lakh
5138,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,7/11/2023,PKR29 Lakh
5139,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,7/11/2023,PKR2.15 Crore
5140,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,7,120 Sq. Yd.,For Sale,7/11/2023,PKR3.25 Crore
5141,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,10,750 Sq. Yd.,For Sale,7/11/2023,PKR12 Crore
5142,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR2 Crore
5143,Penthouse,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",-,-,300 Sq. Yd.,For Sale,7/11/2023,PKR1.15 Crore
5144,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.75 Crore
5145,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,100 Sq. Yd.,For Sale,7/18/2023,PKR83 Lakh
5146,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/18/2023,PKR64.5 Lakh
5147,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/11/2023,PKR65 Lakh
5148,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",-,-,83 Sq. Yd.,For Sale,7/18/2023,PKR65 Lakh
5149,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",-,-,83 Sq. Yd.,For Sale,7/18/2023,PKR65 Lakh
5150,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",-,-,60 Sq. Yd.,For Sale,7/11/2023,PKR42 Lakh
5151,Upper Portion,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,7/11/2023,PKR2.75 Crore
5152,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,7/18/2023,PKR1.3 Crore
5153,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR6.8 Crore
5154,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,-,245 Sq. Yd.,For Sale,7/18/2023,PKR4.8 Crore
5155,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,2,200 Sq. Yd.,For Sale,7/18/2023,PKR5.75 Crore
5156,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR7.1 Crore
5157,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/18/2023,PKR55 Lakh
5158,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,450 Sq. Yd.,For Sale,7/18/2023,PKR8 Crore
5159,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,167 Sq. Yd.,For Sale,7/11/2023,PKR4.95 Crore
5160,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,278 Sq. Yd.,For Sale,7/11/2023,PKR8.5 Crore
5161,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,7/11/2023,PKR1.5 Crore
5162,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/27/2023,PKR1.45 Crore
5163,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,6/27/2023,PKR2 Crore
5164,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",4,3,240 Sq. Yd.,For Sale,6/27/2023,PKR3.5 Crore
5165,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR1.7 Crore
5166,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,7/11/2023,PKR7.65 Crore
5167,Flat,Sindh,Karachi,"Bath Island, Karachi, Sindh",4,3,222 Sq. Yd.,For Sale,7/2/2023,PKR6.2 Crore
5168,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.8 Crore
5169,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,100 Sq. Yd.,For Sale,7/4/2023,PKR70 Lakh
5170,Flat,Sindh,Karachi,"Gizri, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/4/2023,PKR91 Lakh
5171,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/27/2023,PKR2.6 Crore
5172,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,4,400 Sq. Yd.,For Sale,6/27/2023,PKR7.85 Crore
5173,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/27/2023,PKR18 Crore
5174,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,6/27/2023,PKR3.6 Crore
5175,Flat,Sindh,Karachi,"Chapal Courtyard, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/27/2023,PKR90 Lakh
5176,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,133 Sq. Yd.,For Sale,7/4/2023,PKR2.6 Crore
5177,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,139 Sq. Yd.,For Sale,6/27/2023,PKR1.1 Crore
5178,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5179,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5180,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5181,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5182,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5183,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5184,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5185,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5186,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,132 Sq. Yd.,For Sale,6/27/2023,PKR1.55 Crore
5187,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR11 Crore
5188,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,-,500 Sq. Yd.,For Sale,6/29/2023,PKR10.5 Crore
5189,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,600 Sq. Yd.,For Sale,6/29/2023,PKR11 Crore
5190,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR10 Crore
5191,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/29/2023,PKR12.5 Crore
5192,Flat,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/27/2023,PKR4.25 Crore
5193,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,186 Sq. Yd.,For Sale,6/27/2023,PKR5.97 Crore
5194,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,186 Sq. Yd.,For Sale,7/11/2023,PKR4.85 Crore
5195,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,6/30/2023,PKR1.45 Crore
5196,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,5,400 Sq. Yd.,For Sale,7/11/2023,PKR9 Crore
5197,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,406 Sq. Yd.,For Sale,6/27/2023,PKR9.25 Crore
5198,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,6/27/2023,PKR3.7 Crore
5199,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,333 Sq. Yd.,For Sale,6/27/2023,PKR2.5 Crore
5200,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,389 Sq. Yd.,For Sale,6/27/2023,PKR8 Crore
5201,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,264 Sq. Yd.,For Sale,6/27/2023,PKR8.45 Crore
5202,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,467 Sq. Yd.,For Sale,6/27/2023,PKR7.5 Crore
5203,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5204,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5205,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5206,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5207,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5208,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5209,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR3.1 Crore
5210,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",2,2,67 Sq. Yd.,For Sale,7/18/2023,PKR55 Lakh
5211,Flat,Sindh,Karachi,"Bath Island, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,6/27/2023,PKR5.3 Crore
5212,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,6/27/2023,PKR5.25 Crore
5213,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,311 Sq. Yd.,For Sale,6/27/2023,PKR7.25 Crore
5214,Flat,Sindh,Karachi,"Bath Island, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,6/27/2023,PKR5.5 Crore
5215,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",5,3,268 Sq. Yd.,For Sale,6/27/2023,PKR7.25 Crore
5216,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,333 Sq. Yd.,For Sale,6/27/2023,PKR7 Crore
5217,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,6/27/2023,PKR4.2 Crore
5218,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/27/2023,PKR15 Crore
5219,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",6,4,333 Sq. Yd.,For Sale,6/27/2023,PKR8.3 Crore
5220,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,189 Sq. Yd.,For Sale,6/27/2023,PKR2.45 Crore
5221,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,4,222 Sq. Yd.,For Sale,7/11/2023,PKR3 Crore
5222,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/30/2023,PKR5.5 Crore
